fetch_id|doc_slug|source_url|fetch_timestamp|http_status|page_title|html_file_path|text_file_path|fetch_notes
fetch-d05c9499e6b3|legislation-3452|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3452&LegislationType=2&isMod=false|2026-03-11T19:51:19.581305+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-3452_20260311_195119.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-3452_20260311_195119.txt|
fetch-0f8953c8cf9a|legislation-3452|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3452&LegislationType=2&isMod=false|2026-03-11T20:03:36.331247+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-3452_20260311_200336.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-3452_20260311_200336.txt|
fetch-c455fb5b54c2|legislation-3452|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3452&LegislationType=2&isMod=false|2026-03-12T06:53:42.936409+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-3452_20260312_065342.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-3452_20260312_065342.txt|
fetch-e1f52f88807f|legislation-3452|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3452&LegislationType=2&isMod=false|2026-03-12T07:12:10.655472+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-3452_20260312_071210.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-3452_20260312_071210.txt|
fetch-284818e7a1e7|legislation-3452|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3452&LegislationType=2&isMod=false|2026-03-12T07:19:28.693305+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-3452_20260312_071928.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-3452_20260312_071928.txt|
fetch-a0da9be3ed32|legislation-36|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=36&LegislationType=1&isMod=false|2026-03-14T17:54:03.982027+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-36_20260314_175403.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-36_20260314_175403.txt|
fetch-074c44569938|legislation-9|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=9&LegislationType=1&isMod=false|2026-03-14T17:54:23.680044+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-9_20260314_175423.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-9_20260314_175423.txt|
fetch-e741c0cfaae0|legislation-8|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=8&LegislationType=1&isMod=false|2026-03-14T17:54:36.803482+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/legislation-8_20260314_175436.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/legislation-8_20260314_175436.txt|
fetch-090f416928ae|law-2025-1|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3429&LegislationType=2&isMod=false|2026-03-14T17:57:12.560603+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2025-1_20260314_175712.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2025-1_20260314_175712.txt|
fetch-3ff44f050d8e|law-2025-5|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3452&LegislationType=2&isMod=false|2026-03-14T17:57:23.229046+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2025-5_20260314_175723.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2025-5_20260314_175723.txt|
fetch-4e408fda592c|law-2025-8|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3437&LegislationType=2&isMod=false|2026-03-14T17:57:35.616753+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2025-8_20260314_175735.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2025-8_20260314_175735.txt|
fetch-c423ca11807c|law-2025-10|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3445&LegislationType=2&isMod=false|2026-03-14T17:57:47.508122+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2025-10_20260314_175747.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2025-10_20260314_175747.txt|
fetch-8357a2d2ff92|law-2025-11|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3446&LegislationType=2&isMod=false|2026-03-14T17:57:59.241666+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2025-11_20260314_175759.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2025-11_20260314_175759.txt|
fetch-1b10139e9aea|law-2025-13|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3436&LegislationType=2&isMod=false|2026-03-14T17:58:10.371178+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2025-13_20260314_175810.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2025-13_20260314_175810.txt|
fetch-8eecdaed40e6|law-2025-14|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3439&LegislationType=2&isMod=false|2026-03-14T17:58:23.037389+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2025-14_20260314_175823.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2025-14_20260314_175823.txt|
fetch-830965c53561|law-2016-3|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3301&LegislationType=2&isMod=false|2026-03-14T17:58:35.310871+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2016-3_20260314_175835.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2016-3_20260314_175835.txt|
fetch-5f67b25658f3|law-2016-4|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3302&LegislationType=2&isMod=false|2026-03-14T17:58:48.183924+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2016-4_20260314_175848.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2016-4_20260314_175848.txt|
fetch-b67489f703ee|law-2016-5|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3136&LegislationType=2&isMod=false|2026-03-14T17:59:04.034717+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2016-5_20260314_175904.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2016-5_20260314_175904.txt|
fetch-8fcb4af80d9c|law-2016-6|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3152&LegislationType=2&isMod=false|2026-03-14T17:59:15.850235+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2016-6_20260314_175915.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2016-6_20260314_175915.txt|
fetch-3dacefdc4c4a|law-2016-13|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3360&LegislationType=2&isMod=false|2026-03-14T17:59:28.092217+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2016-13_20260314_175928.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2016-13_20260314_175928.txt|
fetch-7ad498c99193|law-2016-16|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3135&LegislationType=2&isMod=false|2026-03-14T17:59:39.537538+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2016-16_20260314_175939.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2016-16_20260314_175939.txt|
fetch-0ed4bc535145|law-2016-23|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3349&LegislationType=2&isMod=false|2026-03-14T17:59:50.318340+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2016-23_20260314_175950.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2016-23_20260314_175950.txt|
fetch-474aaec9beb2|law-2015-2|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3146&LegislationType=2&isMod=false|2026-03-14T18:00:02.450130+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2015-2_20260314_180002.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2015-2_20260314_180002.txt|
fetch-0864f182f9cf|law-2015-7|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3147&LegislationType=2&isMod=false|2026-03-14T18:00:22.916307+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2015-7_20260314_180022.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2015-7_20260314_180022.txt|
fetch-de47205ab929|law-2015-8|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=798&LegislationType=2&isMod=false|2026-03-14T18:00:35.091225+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2015-8_20260314_180035.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2015-8_20260314_180035.txt|
fetch-1c3ee972ea6f|law-2010-22|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1404&LegislationType=2&isMod=false|2026-03-14T18:00:47.830461+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-22_20260314_180047.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-22_20260314_180047.txt|
fetch-9875d2ac9586|law-2010-25|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1405&LegislationType=2&isMod=false|2026-03-14T18:01:01.275142+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-25_20260314_180101.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-25_20260314_180101.txt|
fetch-e3e0e3fa8fb8|law-2010-30|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1407&LegislationType=2&isMod=false|2026-03-14T18:01:14.397696+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-30_20260314_180114.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-30_20260314_180114.txt|
fetch-e27941974c5d|law-2010-32|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1408&LegislationType=2&isMod=false|2026-03-14T18:01:28.015228+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-32_20260314_180128.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-32_20260314_180128.txt|
fetch-d494eeaaa7f1|law-2010-33|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1409&LegislationType=2&isMod=false|2026-03-14T18:01:40.820514+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-33_20260314_180140.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-33_20260314_180140.txt|
fetch-8ee93afe9cb0|law-2010-34|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1410&LegislationType=2&isMod=false|2026-03-14T18:01:53.315734+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-34_20260314_180153.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-34_20260314_180153.txt|
fetch-a7603a6bb784|law-2010-36|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1411&LegislationType=2&isMod=false|2026-03-14T18:02:07.154938+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-36_20260314_180207.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-36_20260314_180207.txt|
fetch-5ff124e6d0f7|law-2010-39|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1412&LegislationType=2&isMod=false|2026-03-14T18:02:21.114098+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-39_20260314_180221.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-39_20260314_180221.txt|
fetch-e9623e583c85|law-2010-40|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1413&LegislationType=2&isMod=false|2026-03-14T18:02:34.237201+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-40_20260314_180234.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-40_20260314_180234.txt|
fetch-1f8daf54a683|law-2010-41|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1414&LegislationType=2&isMod=false|2026-03-14T18:02:48.478569+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2010-41_20260314_180248.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2010-41_20260314_180248.txt|
fetch-b75089d3bb12|law-2006-37|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1262&LegislationType=2&isMod=false|2026-03-14T18:03:00.460036+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-37_20260314_180300.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-37_20260314_180300.txt|
fetch-c5ca52758de4|law-2006-39|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1257&LegislationType=2&isMod=false|2026-03-14T18:03:13.062464+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-39_20260314_180313.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-39_20260314_180313.txt|
fetch-f22898493274|law-2006-40|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1263&LegislationType=2&isMod=false|2026-03-14T18:03:24.941931+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-40_20260314_180324.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-40_20260314_180324.txt|
fetch-50c376d32d2c|law-2006-46|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=2918&LegislationType=2&isMod=false|2026-03-14T18:03:37.050223+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-46_20260314_180337.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-46_20260314_180337.txt|
fetch-10c9b551bf9f|law-2006-47|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1279&LegislationType=2&isMod=false|2026-03-14T18:03:48.831074+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-47_20260314_180348.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-47_20260314_180348.txt|
fetch-9da7ddb6dba4|law-2006-49|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1280&LegislationType=2&isMod=false|2026-03-14T18:04:00.054663+00:00|200||/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-49_20260314_180400.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-49_20260314_180400.txt|
fetch-f2680b409e27|law-2006-50|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1285&LegislationType=2&isMod=false|2026-03-14T18:04:22.700927+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-50_20260314_180422.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-50_20260314_180422.txt|
fetch-5a01c5dd0d81|law-2006-51|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3371&LegislationType=2&isMod=false|2026-03-14T18:04:34.359475+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-51_20260314_180434.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-51_20260314_180434.txt|
fetch-b1f30b2b808b|law-2006-52|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1287&LegislationType=2&isMod=false|2026-03-14T18:04:46.485841+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-52_20260314_180446.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-52_20260314_180446.txt|
fetch-98e119833d97|law-2006-53|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1288&LegislationType=2&isMod=false|2026-03-14T18:04:58.083218+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2006-53_20260314_180458.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2006-53_20260314_180458.txt|
fetch-9c48c9da169c|law-2001-9|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3394&LegislationType=2&isMod=false|2026-03-14T18:05:11.926945+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-9_20260314_180511.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-9_20260314_180511.txt|
fetch-7185e6555b26|law-2001-15|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1755&LegislationType=2&isMod=false|2026-03-14T18:05:24.016994+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-15_20260314_180524.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-15_20260314_180524.txt|
fetch-7c55d1620271|law-2001-17|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3235&LegislationType=2&isMod=false|2026-03-14T18:05:35.910856+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-17_20260314_180535.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-17_20260314_180535.txt|
fetch-07dc2d82d740|law-2001-19|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3001&LegislationType=2&isMod=false|2026-03-14T18:05:48.976351+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-19_20260314_180548.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-19_20260314_180548.txt|
fetch-f8b91c8877e6|law-2001-20|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1361&LegislationType=2&isMod=false|2026-03-14T18:06:01.362917+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-20_20260314_180601.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-20_20260314_180601.txt|
fetch-a56b4e90d1d0|law-2001-21|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3003&LegislationType=2&isMod=false|2026-03-14T18:06:12.730061+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-21_20260314_180612.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-21_20260314_180612.txt|
fetch-0f3a119d9438|law-2001-24|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=1482&LegislationType=2&isMod=false|2026-03-14T18:06:26.145472+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-24_20260314_180626.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-24_20260314_180626.txt|
fetch-c01c6cd0b244|law-2001-26|https://www.lob.gov.jo/?v=2&lang=ar#!/LegislationDetails?LegislationID=3006&LegislationType=2&isMod=false|2026-03-14T18:06:39.371319+00:00|200|ديوان التشريع والرأي|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/html/law-2001-26_20260314_180639.html|/Users/yamanobiedat/Desktop/projects/new-project/data/raw/text/law-2001-26_20260314_180639.txt|
